date;temperature_2m;relative_humidity_2m;dew_point_2m;apparent_temperature;precipitation;rain;pressure_msl;surface_pressure;cloud_cover;cloud_cover_low;cloud_cover_mid;cloud_cover_high;et0_fao_evapotranspiration;vapour_pressure_deficit;wind_speed_10m;wind_speed_100m;wind_direction_10m;wind_direction_100m;wind_gusts_10m;boundary_layer_height;wet_bulb_temperature_2m;total_column_integrated_water_vapour;is_day;sunshine_duration;shortwave_radiation;direct_radiation;diffuse_radiation;direct_normal_irradiance;global_tilted_irradiance;terrestrial_radiation;shortwave_radiation_instant;direct_radiation_instant;diffuse_radiation_instant;direct_normal_irradiance_instant;global_tilted_irradiance_instant;terrestrial_radiation_instant
2024-01-01 00:00:00+00:00;11.521;99.34088;11.4210005;10.969812;0.0;0.0;1018.4;878.79065;100.0;100.0;0.0;28.0;0.013415603;0.00896883;6.792466;12.496718;147.99466;138.50363;16.919998;;11.4009285;;1.0;0.0;1.0;0.0;1.0;0.0;1.0;24.108795;2.8449328;0.0;2.8449328;0.0;0.8003238;68.5879
2024-01-01 01:00:00+00:00;12.571;97.72841;12.221;12.335524;0.0;0.0;1020.1;880.72815;100.0;100.0;0.0;99.0;0.025622182;0.03311968;6.3690495;11.212135;137.29063;137.60262;16.919998;;12.282064;;1.0;0.0;44.0;0.0;44.0;0.0;44.0;220.3041;73.36697;0.0;73.36697;0.0;68.19446;367.3419
2024-01-01 02:00:00+00:00;13.821;94.61357;12.971;13.721155;0.0;0.0;1020.9;881.9752;100.0;100.0;0.0;66.0;0.087335736;0.08519781;7.145796;9.931042;130.91429;133.53127;19.8;;13.190378;;1.0;992.2211;171.0;33.0;138.0;93.074036;171.0;501.52917;214.05481;41.308823;172.74599;116.50845;214.05481;627.8055
2024-01-01 03:00:00+00:00;15.971;84.561;13.371;16.10357;0.0;0.0;1020.6;882.6625;80.0;80.0;0.0;0.0;0.19549003;0.28041232;6.489992;8.714677;123.6901;128.2902;20.880001;;14.180056;;1.0;3600.0;351.0;145.0;206.0;278.93234;351.0;735.32715;397.2603;164.11038;233.14993;315.69446;397.2603;832.24023
2024-01-01 04:00:00+00:00;18.970999;68.61722;13.071;19.333012;0.0;0.0;1019.4;882.9224;50.0;36.0;25.0;0.0;0.34919003;0.68867946;5.154415;7.24486;155.22488;153.43501;20.519999;;15.151867;;1.0;3600.0;572.0;385.0;187.0;601.24744;572.0;905.7734;610.48944;410.90634;199.58308;641.7049;610.48944;966.7221
2024-01-01 05:00:00+00:00;20.470999;60.905087;12.6710005;21.146122;0.1;0.1;1017.8;882.17535;34.0;21.0;22.0;0.0;0.394311;0.94149196;3.8773184;5.6920996;201.80147;198.43504;19.08;;15.550785;;1.0;3600.0;612.0;437.0;175.0;617.3732;612.0;1001.2587;624.7328;446.0919;178.64091;630.21783;624.7328;1022.09015
2024-01-01 06:00:00+00:00;21.321;54.12425;11.6710005;21.441025;0.1;0.1;1016.2;881.1474;19.0;17.0;9.0;0.0;0.38979837;1.1640419;4.3349743;6.3690495;228.36655;227.29063;17.28;;15.4042225;;1.0;3600.0;587.0;419.0;168.0;583.77075;587.0;1015.2779;575.0282;410.45453;164.57365;571.8648;575.0282;994.5714
2024-01-01 07:00:00+00:00;22.220999;47.943336;10.6710005;22.04788;0.0;0.0;1014.6;880.1372;19.0;10.0;12.0;0.0;0.38346612;1.3954754;3.6;5.3999996;233.13002;233.13002;16.56;;15.31225;;1.0;3600.0;572.0;414.0;158.0;618.475;572.0;946.8736;535.2492;387.40067;147.84856;578.73816;535.2492;886.0373
2024-01-01 08:00:00+00:00;22.171;44.830994;9.621;21.395033;0.0;0.0;1014.0;879.5958;46.0;22.0;45.0;0.0;0.3434967;1.4744914;4.6800003;6.830519;247.3801;251.56496;16.56;;14.813721;;1.0;3600.0;517.0;414.0;103.0;731.3809;517.0;800.7024;454.48157;363.93686;90.54468;642.93835;454.48157;703.8771
2024-01-01 09:00:00+00:00;21.370998;49.996075;10.521;20.871655;0.0;0.0;1013.8;879.0872;48.0;43.0;47.0;0.0;0.21664505;1.2727505;4.5536795;6.9527545;251.56496;248.74942;16.56;;14.877539;;1.0;3600.0;325.0;235.0;90.0;566.5708;325.0;586.717;255.08177;184.44374;70.63803;444.6827;255.08177;460.49478
2024-01-01 10:00:00+00:00;20.370998;54.78276;10.971;20.565325;0.0;0.0;1014.4;879.1863;25.0;20.0;8.0;0.0;0.08330752;1.0823386;0.71999997;1.835647;270.0;258.6901;12.959999;;14.658812;;1.0;3600.0;159.0;100.0;59.0;442.75223;159.0;319.4882;85.83045;53.98142;31.849037;239.00392;85.83045;172.46426
2024-01-01 11:00:00+00:00;19.120998;59.003307;10.9210005;19.069609;0.0;0.0;1014.8;879.0022;4.0;2.0;2.0;0.0;0.023964332;0.9081993;2.3051248;3.319036;128.65984;102.5288;5.3999996;;14.094614;;0.0;221.16412;18.0;9.0;9.0;92.39473;18.0;76.61484;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 12:00:00+00:00;17.620998;64.60549;10.871;17.725264;0.0;0.0;1015.5;878.9659;1.0;0.0;1.0;0.0;0.0;0.7138133;1.1384199;1.2979984;251.56496;123.690094;5.3999996;;13.423073;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 13:00:00+00:00;14.6710005;77.97691;10.871;14.425007;0.0;0.0;1016.2;878.28876;5.0;4.0;4.0;0.0;0.0;0.36805832;3.5455887;4.379589;203.9625;189.46225;8.28;;12.190498;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 14:00:00+00:00;14.871;73.47059;10.1710005;14.583839;0.0;0.0;1016.8;878.895;1.0;0.0;1.0;0.0;0.0;0.44912994;2.4149535;2.16;206.56499;180.0;7.92;;11.884239;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 15:00:00+00:00;14.021;74.81201;9.621;13.506887;0.0;0.0;1017.1;878.78064;6.0;5.0;6.0;0.0;0.0;0.40366244;2.9024127;5.634891;172.87508;153.43501;7.92;;11.228181;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 16:00:00+00:00;13.271;76.46671;9.221;12.405859;0.0;0.0;1017.2;878.53534;26.0;19.0;25.0;0.0;0.0;0.35921574;4.5536795;9.0;161.56496;143.13002;11.159999;;10.693923;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 17:00:00+00:00;12.471;80.57446;9.221;11.505608;0.0;0.0;1017.2;878.1796;39.0;39.0;12.0;0.0;0.0;0.2814089;5.2416787;9.693296;164.05453;148.67137;11.879999;;10.3609295;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 18:00:00+00:00;12.121;85.26534;9.721;11.277896;0.0;0.0;1016.9;877.7645;27.0;26.0;7.0;0.0;0.0;0.20860112;5.3517847;9.585739;160.34608;145.71307;11.879999;;10.5120125;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 19:00:00+00:00;11.6710005;90.8205;10.221;10.986454;0.0;0.0;1016.2;876.9595;22.0;21.0;3.0;0.0;0.0;0.12615812;5.2416787;9.021574;164.05453;151.38963;11.879999;;10.651442;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 20:00:00+00:00;11.371;93.57168;10.371;10.811948;0.0;0.0;1015.7;876.39355;42.0;40.0;2.0;0.0;0.0;0.08661342;4.6800003;8.225035;157.3801;156.80139;11.879999;;10.642231;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 21:00:00+00:00;10.871;95.12491;10.121;10.35662;0.0;0.0;1015.7;876.1691;49.0;48.0;2.0;0.0;0.0;0.063545465;3.8773184;6.924738;158.19853;171.02745;10.799999;;10.306709;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 22:00:00+00:00;10.721;95.437996;10.021;10.014048;0.0;0.0;1015.8;876.18787;42.0;42.0;1.0;0.0;0.0;0.058874846;5.00128;7.5942073;149.74365;174.55975;11.159999;;10.189655;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-01 23:00:00+00:00;10.571;96.39562;10.021;9.738764;0.0;0.0;1016.6;876.81036;53.0;53.0;0.0;0.0;0.0;0.046054244;5.8603754;7.289444;137.4896;159.77505;11.879999;;10.139143;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 00:00:00+00:00;10.321;96.38863;9.771;9.30728;0.0;0.0;1017.2;877.2151;65.0;65.0;0.0;0.0;0.012712658;0.045381784;6.618519;8.049845;135.0001;153.43501;12.599999;;9.888566;;1.0;0.0;2.0;0.0;2.0;0.0;2.0;23.255053;5.7526336;0.0;5.7526336;0.0;1.5765793;66.88889
2024-01-02 01:00:00+00:00;12.9210005;91.5089;11.571;12.503754;0.0;0.0;1019.0;879.9343;86.0;86.0;0.0;0.0;0.037784223;0.12667108;6.193674;8.714677;125.537766;141.7098;14.759999;;11.959152;;1.0;3183.2288;86.0;36.0;50.0;215.46259;85.999985;218.80684;143.87968;60.228706;83.650986;333.71823;133.2007;366.0681
2024-01-02 02:00:00+00:00;15.571;83.69189;12.821;15.732813;0.0;0.0;1019.9;881.8822;69.0;69.0;0.0;0.0;0.13679615;0.28873372;5.00128;7.386582;120.256355;133.02507;16.199999;;13.693211;;1.0;3600.0;256.0;135.0;121.0;381.53113;256.0;500.52698;320.73187;169.13596;151.59592;478.00467;320.73187;627.08966
2024-01-02 03:00:00+00:00;18.771;69.47956;13.071;19.448736;0.0;0.0;1019.4;882.8366;8.0;2.0;6.0;0.0;0.30041826;0.6614542;2.0364676;2.7416782;135.0001;156.80138;16.199999;;15.071718;;1.0;3600.0;502.0;402.0;100.0;773.75305;502.0;734.9331;568.4224;455.1909;113.23157;876.1327;568.4224;832.1762
2024-01-02 04:00:00+00:00;20.620998;56.50344;11.6710005;20.397089;0.1;0.1;1018.2;882.58575;20.0;19.0;2.0;0.0;0.38425785;1.057269;7.2359104;10.182337;264.2895;261.87;21.96;;15.107412;;1.0;3600.0;602.0;486.0;116.0;758.7589;602.0;906.06006;642.7283;518.8803;123.84798;810.0927;642.7283;967.3595
2024-01-02 05:00:00+00:00;21.870998;49.79805;10.9210005;21.689716;0.0;0.0;1016.8;881.8989;11.0;6.0;10.0;0.0;0.4576702;1.3173771;9.007196;12.599999;272.29056;270.0;27.359999;;15.27931;;1.0;3600.0;694.0;572.0;122.0;807.3171;694.0;1002.2518;708.66516;584.08716;124.57803;824.37683;708.66516;1023.4307
2024-01-02 06:00:00+00:00;22.171;46.82436;10.271;21.764744;0.0;0.0;1015.2;880.6368;21.0;3.0;20.0;0.0;0.47748768;1.4211725;10.041354;14.05845;284.5345;283.32455;30.239998;;15.106899;;1.0;3600.0;717.0;603.0;114.0;838.76605;717.0;1016.9552;702.62695;590.91223;111.71475;821.952;702.62695;996.5692
2024-01-02 07:00:00+00:00;22.021;46.627098;10.071;21.403265;0.0;0.0;1014.2;879.7067;11.0;0.0;11.0;0.0;0.44276246;1.4135002;9.107359;12.758432;288.43503;286.38962;30.599998;;14.951319;;1.0;3600.0;665.0;550.0;115.0;819.6833;665.0;949.1665;622.5673;514.9053;107.66202;767.38043;622.5673;888.60156
2024-01-02 08:00:00+00:00;21.821;46.72828;9.9210005;20.741327;0.0;0.0;1013.6;879.10254;9.0;0.0;9.0;0.0;0.35463288;1.3937453;7.342588;10.239453;281.3099;280.1246;27.359999;;14.796946;;1.0;3600.0;529.0;436.0;93.0;767.58594;529.0;803.49945;465.38712;383.5705;81.81664;675.2828;465.38712;706.8778
2024-01-02 09:00:00+00:00;21.271;48.9785;10.121;20.413208;0.0;0.0;1013.6;878.8719;6.0;0.0;6.0;0.0;0.24743669;1.2907519;6.2145634;9.114471;280.0079;279.09018;22.68;;14.649405;;1.0;3600.0;375.0;302.0;73.0;724.2294;375.00003;589.87146;294.83478;237.44028;57.394505;569.408;294.8348;463.7723
2024-01-02 10:00:00+00:00;19.421;67.817696;13.321;20.129154;0.0;0.0;1014.1;878.52344;5.0;0.0;5.0;0.0;0.09690295;0.7262627;2.4149535;6.638072;243.43501;257.4712;17.28;;15.469769;;1.0;3600.0;178.0;128.0;50.0;560.86835;177.99998;322.83157;96.95326;69.7192;27.234062;305.4945;96.953255;175.84032
2024-01-02 11:00:00+00:00;16.271;76.43952;12.121;16.47956;0.0;0.0;1014.9;877.8632;1.0;0.0;1.0;0.0;0.018348237;0.43620682;3.096837;4.3349743;215.53777;228.36655;7.92;;13.542154;;0.0;296.2583;20.0;10.0;10.0;101.41155;19.999994;78.32701;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 12:00:00+00:00;15.021;79.85808;11.571;15.083361;0.0;0.0;1015.9;878.183;3.0;0.0;3.0;0.0;0.0;0.34427583;2.9024127;2.7416782;209.7448;156.80138;7.2;;12.733387;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 13:00:00+00:00;14.371;83.276474;11.571;14.520601;0.0;0.0;1016.6;878.50256;0.0;0.0;0.0;0.0;0.0;0.2741239;2.3051248;4.072935;218.65984;135.0001;7.5599995;;12.4840355;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 14:00:00+00:00;15.471;72.60389;10.571;15.36985;0.0;0.0;1016.6;878.9848;0.0;0.0;0.0;0.0;0.0;0.48200476;1.9386592;3.5455887;201.80147;156.0375;5.7599998;;12.35239;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 15:00:00+00:00;13.6710005;79.40197;10.1710005;13.238171;0.0;0.0;1017.0;878.5394;0.0;0.0;0.0;0.0;0.0;0.32268775;3.4152596;4.39436;161.56496;145.0079;7.5599995;;11.388809;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 16:00:00+00:00;13.471;78.05512;9.721;12.910168;0.0;0.0;1017.1;878.5375;1.0;1.0;0.0;0.0;0.0;0.33935308;3.4152596;4.8965297;161.56496;143.97253;8.28;;11.053301;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 17:00:00+00:00;13.371;76.226;9.271;12.519493;0.0;0.0;1017.7;879.01135;5.0;5.0;0.0;0.0;0.0;0.36526036;4.5536795;9.504272;161.56496;142.69597;11.5199995;;10.763409;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 18:00:00+00:00;12.571;77.65512;8.771;11.650395;0.0;0.0;1017.5;878.4834;2.0;2.0;0.0;0.0;0.0;0.3258338;4.1046314;8.707237;164.74483;150.2552;11.5199995;;10.152276;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 19:00:00+00:00;11.971;79.155655;8.471;10.838892;0.0;0.0;1016.8;877.6112;0.0;0.0;0.0;0.0;0.0;0.29221237;5.0142193;9.511088;158.96242;150.5242;11.5199995;;9.734077;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 20:00:00+00:00;11.271;84.030914;8.6710005;10.170922;0.0;0.0;1016.7;877.2114;0.0;0.0;0.0;0.0;0.0;0.21375716;5.154415;10.086427;155.22488;145.17545;12.24;;9.558319;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 21:00:00+00:00;10.721;89.23936;9.021;9.664534;0.0;0.0;1016.8;877.0504;4.0;4.0;0.0;0.0;0.0;0.1388762;5.495161;10.233123;148.39255;140.71062;12.599999;;9.552261;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 22:00:00+00:00;10.271;94.78349;9.471;9.170697;0.0;0.0;1017.4;877.3649;58.0;58.0;0.0;0.0;0.0;0.06533551;6.638072;11.480557;139.39879;131.18582;14.4;;9.67371;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-02 23:00:00+00:00;9.871;98.99991;9.721;8.789047;0.0;0.0;1018.4;878.04596;95.0;95.0;0.0;0.0;0.0;0.012195349;6.989936;12.819235;145.49142;128.15727;16.199999;;9.706412;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 00:00:00+00:00;9.621;99.66499;9.571;8.43416;0.0;0.0;1019.2;878.6222;100.0;100.0;0.0;0.0;0.009516839;0.004017353;7.42159;14.186923;140.90616;125.70678;19.08;;9.523291;;1.0;0.0;2.0;0.0;2.0;0.0;2.0;22.442999;5.8171687;0.0;5.8171687;0.0;1.5531754;65.27736
2024-01-03 01:00:00+00:00;11.1710005;97.37936;10.771;10.330213;0.0;0.0;1020.5;880.445;100.0;100.0;0.0;0.0;0.03110845;0.034845114;7.42159;13.830749;129.09386;128.65984;19.8;;10.842129;;1.0;3165.0195;88.0;40.0;48.0;240.03139;87.99999;217.40344;147.70016;67.13644;80.56372;371.54294;136.21458;364.89233
2024-01-03 02:00:00+00:00;13.721;86.859634;11.571;13.156883;0.0;0.0;1021.9;882.7948;22.0;22.0;0.0;0.0;0.12085694;0.20651269;7.2;11.808878;126.86999;127.568665;22.319998;;12.242807;;1.0;3600.0;243.0;129.0;114.0;365.23822;243.0;499.62662;304.69635;161.75238;142.94397;457.97015;304.69635;626.479
2024-01-03 03:00:00+00:00;16.271;73.961075;11.621;15.519657;0.0;0.0;1021.4;883.4856;16.0;16.0;0.0;0.0;0.25732332;0.48210573;8.587338;11.681987;123.02387;123.690094;25.56;;13.258963;;1.0;3600.0;471.0;330.0;141.0;635.4296;471.0;734.6471;533.5575;373.83008;159.7274;719.8265;533.5575;832.22186
2024-01-03 04:00:00+00:00;18.470999;63.309826;11.371;18.001472;0.0;0.0;1019.9;883.1408;9.0;8.0;1.0;0.0;0.36975265;0.78047216;9.178235;12.7279215;115.55992;118.7397;26.64;;14.042053;;1.0;3600.0;626.0;489.0;137.0;763.12195;626.0;906.4574;668.5758;522.2581;146.3177;815.0238;668.5758;968.10785
2024-01-03 05:00:00+00:00;20.120998;55.267372;10.871;19.695158;0.0;0.0;1018.3;882.4602;27.0;8.0;23.0;0.0;0.44256097;1.0543528;11.119281;15.807239;119.05451;120.0685;31.68;;14.502682;;1.0;3600.0;713.0;594.0;119.0;837.4608;713.0;1003.3553;728.2959;606.74304;121.552895;855.4268;728.2959;1024.8801
2024-01-03 06:00:00+00:00;20.620998;50.129505;9.871;19.614016;0.0;0.0;1016.9;881.45886;26.0;5.0;25.0;0.0;0.41725022;1.2123059;10.195057;14.264361;132.13753;132.95459;32.039997;;14.2509365;;1.0;3600.0;637.0;482.0;155.0;669.29456;637.0;1018.7385;624.45135;472.5048;151.94656;656.10974;624.45135;998.66986
2024-01-03 07:00:00+00:00;20.921;46.48036;9.021;19.402357;0.0;0.0;1015.7;880.5455;37.0;10.0;35.0;0.0;0.38895813;1.3252723;9.726664;13.830749;141.009;141.34016;28.8;;14.001148;;1.0;3600.0;577.0;441.0;136.0;655.59674;577.0;951.55743;540.43677;413.05478;127.38197;614.053;540.43677;891.25934
2024-01-03 08:00:00+00:00;21.220999;43.375305;8.271;19.222038;0.0;0.0;1015.1;880.1516;52.0;13.0;49.0;0.0;0.3307573;1.4282362;10.587918;15.077082;144.6887;146.68936;27.359999;;13.808487;;1.0;3600.0;463.0;333.0;130.0;584.16516;463.0;806.3843;407.63678;293.18155;114.45525;514.31366;407.63678;709.96094
2024-01-03 09:00:00+00:00;20.421;45.255573;8.1710005;18.16427;0.0;0.0;1015.0;879.7273;28.0;11.0;28.0;0.0;0.2346664;1.3145914;12.181624;19.083395;124.159744;125.78906;29.88;;13.408701;;1.0;3600.0;291.0;176.0;115.0;419.7739;291.0;593.1041;229.18716;138.61493;90.57225;330.60754;229.18716;467.11978
2024-01-03 10:00:00+00:00;17.671;66.573296;11.371;16.271214;0.0;0.0;1016.4;879.7664;36.0;12.0;35.0;0.0;0.11706542;0.67623746;12.496719;20.774214;101.63361;98.97255;30.239998;;13.703352;;1.0;3600.0;162.0;103.0;59.0;446.61716;162.0;326.23883;89.02139;56.60002;32.42137;245.42273;89.02139;179.27306
2024-01-03 11:00:00+00:00;14.321;83.82258;11.621;13.695223;0.0;0.0;1017.6;879.34485;10.0;5.0;10.0;0.0;0.023613773;0.26431656;7.729527;16.055353;117.75845;109.653915;28.08;;12.495495;;0.0;225.73055;19.0;9.0;10.0;90.15448;19.0;80.06874;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 12:00:00+00:00;13.321;87.39845;11.271;12.484884;0.0;0.0;1018.5;879.68024;25.0;20.0;18.0;0.0;0.0;0.192963;8.427383;16.171976;109.98319;106.821495;18.359999;;11.9098625;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 13:00:00+00:00;13.071;91.51844;11.721;12.190519;0.0;0.0;1018.6;879.6555;18.0;12.0;14.0;0.0;0.0;0.12777305;9.693296;17.533146;111.801476;109.17911;21.24;;12.108459;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 14:00:00+00:00;12.071;96.43717;11.521;11.154425;0.0;0.0;1019.2;879.7275;59.0;54.0;30.0;0.0;0.0;0.05027032;9.511088;16.904673;119.4758;116.56499;21.96;;11.642719;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 15:00:00+00:00;11.621;98.03567;11.321;10.587845;0.0;0.0;1019.4;879.69824;85.0;83.0;22.0;0.0;0.0;0.02690661;9.885262;18.218275;123.11135;119.604355;22.68;;11.362534;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 16:00:00+00:00;11.471;97.70894;11.121;10.432085;0.0;0.0;1019.4;879.6311;100.0;100.0;17.0;0.0;0.0;0.031072974;9.504272;17.174677;127.30403;123.02387;23.4;;11.177479;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 17:00:00+00:00;11.621;96.74509;11.121;10.549646;0.0;0.0;1019.1;879.43933;100.0;100.0;7.0;0.0;0.0;0.04458511;9.726664;16.87398;128.991;123.690094;23.4;;11.225557;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 18:00:00+00:00;11.621;96.74509;11.121;10.582079;0.0;0.0;1018.9;879.2668;100.0;100.0;8.0;0.0;0.0;0.04458511;9.504272;15.986593;127.30403;125.837746;23.039999;;11.225557;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 19:00:00+00:00;11.471;97.70894;11.121;10.588011;0.0;0.0;1018.5;878.8545;100.0;100.0;4.0;0.0;0.0;0.031072974;8.435069;14.618837;129.80553;127.99879;22.319998;;11.177479;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 20:00:00+00:00;11.371;98.68407;11.1710005;10.462504;0.0;0.0;1018.0;878.37805;100.0;100.0;0.0;0.0;0.0;0.017729878;8.714677;14.05845;128.2902;129.80553;20.880001;;11.180434;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 21:00:00+00:00;11.4210005;97.384445;11.021;10.466844;0.0;0.0;1017.9;878.3142;100.0;100.0;0.0;0.0;0.0;0.035357;8.714677;14.021525;128.2902;131.87779;20.880001;;11.093051;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 22:00:00+00:00;11.371;97.38342;10.971;10.4082365;0.0;0.0;1018.3;878.6369;100.0;100.0;0.0;0.0;0.0;0.03525412;8.669949;14.003028;131.63345;133.95847;20.519999;;11.042866;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-03 23:00:00+00:00;11.221;97.38038;10.821;10.251856;0.0;0.0;1018.9;879.0873;100.0;100.0;1.0;0.0;0.0;0.03494692;8.404285;13.755579;133.26433;132.87889;20.519999;;10.892311;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2024-01-04 00:00:00+00:00;10.9210005;99.337776;10.821;9.87765;0.0;0.0;1019.8;879.72845;100.0;100.0;0.0;0.0;0.012480946;0.0086603165;8.913181;14.76439;136.63654;135.0001;20.519999;;10.797174;;1.0;0.0;1.0;0.0;1.0;0.0;1.0;21.680452;2.9408927;0.0;2.9408927;0.0;0.76545125;63.75988
2024-01-04 01:00:00+00:00;12.6710005;93.01844;11.571;11.857187;0.0;0.0;1020.6;881.20435;100.0;100.0;3.0;0.0;0.030663189;0.10246265;8.913181;13.493999;133.36346;136.08084;22.68;;11.87392;;1.0;0.0;50.0;4.0;46.0;24.060785;50.0;216.09758;84.179344;6.734348;77.445;37.22281;77.35161;363.81906
2024-01-04 02:00:00+00:00;14.221;84.08843;11.571;13.332739;0.0;0.0;1021.0;882.2387;40.0;40.0;0.0;0.0;0.11017933;0.25829864;9.422101;13.246826;136.54811;137.20262;25.199999;;12.427601;;1.0;3600.0;206.0;67.0;139.0;190.00122;206.0;498.83215;258.50632;84.0773;174.42903;238.42969;258.50632;625.977
2024-01-04 03:00:00+00:00;17.720999;68.14133;11.771;17.20574;0.0;0.0;1020.4;883.25037;48.0;48.0;0.0;0.0;0.27808547;0.64653325;7.289444;10.30883;159.77505;155.22488;24.84;;13.936127;;1.0;3600.0;480.0;347.0;133.0;668.3294;480.00003;734.47156;543.9855;393.25616;150.72931;757.41974;543.9855;832.3789
2024-01-04 04:00:00+00:00;19.720999;59.147766;11.521;19.489063;0.1;0.1;1018.9;882.80994;28.0;15.0;15.0;0.0;0.38012916;0.93932724;7.42159;10.587917;202.8337;197.81898;24.48;;14.650116;;1.0;3600.0;613.0;463.0;150.0;722.14764;613.0;906.9664;654.9048;494.6508;160.25403;771.5138;654.9048;968.9667
2024-01-04 05:00:00+00:00;20.370998;53.88013;10.721;19.585949;0.2;0.2;1017.2;881.61304;22.0;16.0;9.0;0.0;0.3869599;1.1039579;8.669949;12.475961;228.36655;226.16905;25.919998;;14.539005;;1.0;3600.0;593.0;445.0;148.0;626.6388;593.0;1004.5672;605.9092;454.68732;151.22185;640.2803;605.9092;1026.4359
